ID	IRAC_Designation	MIPS_Designation	MCPS_ID	IRSF_ID	IRAC_ID	MIPS_ID	OGLE_ID	RA	DEC	U	U_ERR	B	B_ERR	V	V_ERR	I	I_ERR	J	J_ERR	H	H_ERR	K	K_ERR	[3.6]	3.6ERR	[4.5]	4.5ERR	[5.8]	5.8ERR	[8.0]	8.0ERR	[24]	24ERR	ObjId	SSId	NAME	SpClass	RAJ2000	DEJ2000	AOR	PID	PI	Umag	Bmag	Vmag	Imag	OGLE3ID	<Vmag>	<Imag>	IAmp	Per	2MASS	J2mag	H2mag	Ks2mag	IRSF	Jmag	Hmag	Ksmag	IRAC	[3.6]2	[4.5]2	[5.8]2	[8.0]2	F3.6	F4.5	F5.8	F8.0	MIPS24	[24]	F24	MIPS70	[70]	F70	MIPS160	[160]	F160	HERSCHEL	RAHdeg	DEHdeg	F100P	F160P	F250S	F350S	F500S	mbolph	mbolMcD	TeffMcD	Flag	SSID	Name	SSTISAGE	MACHO	Per.1	Per2	u_Per	OGLE	PerO	Class	RAJ2000.1	DEJ2000.1
																																		245	4065		    YSO1	73.5005	-69.1986	23881472	40650	      Looney										2MASS J04540026-6911554		15.856	14.315	04540021-6911556	17.53	16.33	15.08	SSTISAGEMA J045400.16-691155.4	11.3886	9.505	8.1833	7.0925	0.007818	0.02835	0.0613	0.0945																		-5.78			0												
																																		246	4066		    YSO1	73.5049	-69.1979	23881472	40650	      Looney														04540115-6911529	17.31	16.09	14.93	SSTISAGE2A J045401.23-691152.5	11.7697	10.963	9.1985		0.005504	0.007402	0.0241																			-8.23			0												
																																		248	4068		    YSO1	73.5134	-69.1943	23888896	40650	      Looney														04540312-6911399		18.48	16.1										-99																	-8.89			0												
																																		277	4111		    YSO1	74.17	-66.5417	23893504	40650	      Looney														04564080-6632304			14.98	SSTISAGEMA J045640.77-663230.4	10.5036	9.2179	8.0862	6.9271	0.01767	0.03693	0.067	0.11	SSTM1SAGE1 J045640.75-663230.8	2.3608	0.8151	SSTM2SAGECC J045641.31-663232.1	-2.047	5127				J74.169362-66.541638	74.1694	-66.5416	4260	4583	2446	1592	592.5	-6.22			0												
																																		293	4130		    YSO1	74.4249	-66.443	23881728	40650	      Looney										2MASS J04574195-6626339	16.668	15.902	15.912	04574204-6626352	19.68			SSTISAGE2A J045741.96-662633.8		12.3073	10.4486			0.002146	0.0076		SSTM1SAGE1 J045741.94-662633.2	3.2709	0.3525							J74.424804-66.442561	74.4248	-66.4426	3187	4290	2544	1843	1029	-5.97			0												
																																		295	4132		    YSO1	74.4485	-66.4714	23885568	40650	      Looney										2MASS J04574769-6628166	16.512	15.53	14.388	04574770-6628170	17.69	16.19	15.39	SSTISAGEMA J045747.67-662816.7	11.8072	10.6472	9.1369	7.7978	0.005317	0.009901	0.0255	0.0493	SSTM1SAGE1 J045747.63-662816.7	2.5301	0.6974							J74.448623-66.471145	74.4486	-66.4711	2332				664.4	-4.98			0												
																																		358	4230		    YSO1	77.5987	-69.4389	23887872	40650	      Looney	18.175	19.324	18.267	17.314						2MASS J05102381-6926203	16.205	15.504		05102373-6926201	17.15	16.09	15.08	SSTISAGEMA J051023.71-692620.2	11.791	10.2855	9.1384	8.1025	0.005397	0.01381	0.0254	0.0373	SSTM1SAGE1 J051023.65-692620.9	2.9717	0.4644	SSTM2SAGECC J051023.49-692624.9	-2.058	5176	SSTM3SAGECC J051021.98-692619.8	-4.152	7329	J77.598881-69.439284	77.5989	-69.4393	3739	4545	2453	1227	559.8	-6.24			0												
																																		359	4231	        IRAS 05108-7017	    YSO1	77.6006	-70.2351	23895040	40650	      Looney										2MASS J05102411-7014064		16.376	14.833	05102416-7014065	18.96	17.62	15.49	SSTISAGEMA J051024.11-701406.6	11.158	9.3045	7.8505	6.8944	0.009668	0.0341	0.0833	0.1134	SSTM1SAGE1 J051024.06-701406.7	2.1178	1.0195	SSTM2SAGECC J051024.09-701406.5	-1.656	3575				J77.600625-70.235054	77.6006	-70.2351	3279	3108	1770	940.5	371.6	-6.02			0												
																																		396	4273		    YSO1	78.4647	-67.456	23894528	40650	      Looney										2MASS J05135151-6727216	15.151	14.462	13.522	05135146-6727219	15.92	15.46	14.33	SSTISAGEMA J051351.54-672721.6	11.012	9.9841	8.4281	6.7626	0.01106	0.01823	0.0489	0.128	SSTM1SAGE1 J051351.47-672721.2	0.2005	5.961	SSTM2SAGECC J051351.45-672722.9	-4.183	36660	SSTM3SAGECC J051350.75-672712.7	-5.011	16170	J78.463123-67.455902	78.4631	-67.4559	21060	15700	6405	2721	984.6	-8.33			0												
																																		404	4282		    YSO1	78.6889	-67.2012	23890432	40650	      Looney														05144549-6712045	18.2		17.39	SSTISAGEMA J051445.43-671204.0		11.6829	10.1773			0.003814	0.0098		SSTM1SAGE1 J051445.33-671205.0	4.339	0.1318	SSTM2SAGECC J051445.49-671208.3	-1.457	2978	SSTM3SAGECC J051445.60-671205.2	-4.803	13350	 J78.68822-67.201242	78.6882	-67.2012	1413	1798	971.5	780.1	579	-6.18			0												
																																		411	4292		    YSO1	79.2995	-70.7827	17329920	30180	       Fazio														05171185-7046579	19.42	18.42	17.26	SSTISAGEMA J051711.87-704657.6	15.5238	14.3977	13.3153	12.0564	0.0001734	0.0003129	0.0005	0.001	SSTM1SAGE1 J051711.79-704657.5	7.3919	0.0079							J79.298378-70.782237	79.2984	-70.7822		91.8	166.1	197.8	160	-1.47			0												
																																		428	4315		    YSO1	79.7876	-69.1989	23887872	40650	      Looney		19.526	18.43	17.023						2MASS J05190907-6911562		15.551	14.379	05190913-6911563	16.79	16.56		SSTISAGEMA J051909.05-691156.0	11.7232	10.4599	9.0723	7.6286	0.005745	0.01177	0.027	0.0577	SSTM1SAGE1 J051909.04-691155.7	3.0604	0.4279							J79.788549-69.199414	79.7886	-69.1994	1903	1689	675.8			-5.7			0												
																																		434	4321		    YSO1	79.8893	-69.6852	23894272	40650	      Looney		21.971	20.954											05193350-6941064	18.46	17.37	16.44	SSTISAGEMA J051933.44-694106.3		12.9187	10.2677	8.5805		0.001222	0.009	0.024	SSTM1SAGE1 J051933.33-694106.2	3.0067	0.4496	SSTM2SAGECC J051933.90-694109.4	-1.997	4897				J79.889445-69.685226	79.8894	-69.6852	4203	4275	1471	421.9	735	-6.65			0												
																																		440	4333		    YSO1	80.0696	-66.8817	23894528	40650	      Looney										2MASS J05201656-6652542	15.9	14.97	13.717	05201665-6652543			15.12	SSTISAGEMA J052016.58-665254.7									SSTM1SAGE1 J052016.72-665254.7	1.6609	1.553	SSTM2SAGECC J052016.89-665255.7	-3.657	22580				J80.068681-66.881518	80.0687	-66.8815	16510	11840	4555	2356	1127	-7.28			0												
																																		455	4348		    YSO1	80.3884	-65.489	23895296	40650	      Looney																		SSTISAGEMA J052133.21-652920.9	11.7667		9.3227	7.6685	0.005519		0.0215	0.0556	SSTM1SAGE2 J052133.17-652920.5	1.8098	1.354	SSTM2SAGECC J052133.64-652922.5	-2.949	11770				J80.388363-65.488842	80.3884	-65.4888	7086	5467	1935	813.2	474.2	-6.88			0												
																																		459	4352		    YSO1	80.4798	-67.7919	23888128	40650	      Looney										2MASS J05215514-6747307		16.667	15.535	05215523-6747302	18.42	17.45	16.05	SSTISAGEMA J052155.15-674730.4	13.4271	12.1292	10.8441	9.515	0.001196	0.002529	0.0053	0.0101	SSTM1SAGE1 J052155.10-674730.6	5.113	0.0646							J80.479022-67.791966	80.479	-67.792	659.1	836	815.4	835.3	422.9	-3.43			0												
																																		487	4384		    YSO1	80.7858	-68.0018	23893760	40650	      Looney														05230872-6800057	19.03	17.83	17.27	SSTISAGEMA J052308.58-680006.4	13.6958	13.7904	10.8193	9.0088	0.0009338	0.0005475	0.0054	0.0162	SSTM1SAGE1 J052308.54-680007.2	3.072	0.4234							J80.786816-68.001971	80.7868	-68.002	1631	2267	1993	620.1	509.8	-5.6			0												
																																		491	4388	        IRAS 05239-6939	    YSO1	80.8893	-69.62	23891456	40650	      Looney										2MASS J05233348-6937117			15.221	05233344-6937117	18.08	16.78	16.59	SSTISAGEMA J052333.46-693711.8	12.4007	10.3752	8.6977	7.3258	0.003078	0.01272	0.0382	0.0762	SSTM1SAGE1 J052333.45-693712.2	2.1594	0.9812	SSTM2SAGECC J052333.68-693714.1	-2.601	8540				  J80.8888-69.620361	80.8888	-69.6204	5141	3388	1834	1365	600.7	-6.5			0												
																																		497	4394	        IRAS 05239-6759	    YSO1	80.9585	-67.9554	23890944	40650	      Looney										2MASS J05235000-6757199			15.538	05235012-6757197	18.8	18.02	16.52	SSTISAGEMA J052350.03-675719.8		11.6072	9.8048	8.0279		0.004089	0.0138	0.0399	SSTM1SAGE1 J052350.10-675719.2	1.3351	2.0965	SSTM2SAGECC J052350.18-675720.2	-3.363	17230	SSTM3SAGECC J052348.60-675701.5	-4.768	12920	J80.958934-67.955742	80.9589	-67.9557	13100	9640	3921	1897	821	-7.51			0												
																																		516	4423		    YSO1	81.505	-67.5033	23895552	40650	      Looney										2MASS J05260123-6730119	16.663	15.924	14.919	05260120-6730114	17.87	17.39	16.1	SSTISAGEMA J052601.21-673012.0		10.6917	9.3734	8.1164		0.009503	0.0205	0.0368	SSTM1SAGE1 J052601.21-673011.9	3.1485	0.3946	SSTM2SAGECC J052601.77-673010.4	-1.056	2057	SSTM3SAGECC J052601.12-672956.7	-2.412	1476	J81.505199-67.503458	81.5052	-67.5035	1645	1339	587.5	398.7	131.5	-5.43			0												
																																		530	4443		    YSO1	81.6607	-67.6564	23895552	40650	      Looney										2MASS J05263852-6739232	15.216	14.605	13.767	05263857-6739234	16.71	15.73	14.35										SSTM1SAGE1 J052638.58-673923.4	3.0098	0.4484	SSTM2SAGECC J052638.51-673924.0	-1.739	3861	SSTM3SAGECC J052636.79-673918.3	-3.47	3908	J81.660767-67.656602	81.6608	-67.6566	2359	2323	1164	595.5	220.9	-5.91			0												
																																		578	4506		    YSO1	82.7261	-68.5746	23882496	40650	      Looney														05305428-6834281	18.17	16.48	13.83	SSTISAGEMA J053054.27-683428.2	9.8737	8.2663	7.1156	5.7847	0.03156	0.08872	0.1639	0.3151	SSTM1SAGE2 J053054.22-683428.4	1.0267	2.785	SSTM2SAGECC J053054.66-683427.8	-3.736	24300	SSTM3SAGECC J053053.35-683416.2	-5.556	26710	J82.726778-68.574499	82.7268	-68.5745	12780	10180	3551	1823	1436	-7.94			0												
																																		593	4523		    YSO1	83.0625	-71.2233	23886848	40650	      Looney														05321508-7113242		18.27											SSTM1SAGE1 J053214.82-711323.9	2.6987	0.5971	SSTM2SAGECC J053215.62-711326.7	-3.111	13660				J83.060525-71.223568	83.0605	-71.2236	7642	8969	3056	1527	1587	-7.34			0												
																																		594	4524		    YSO1	83.0729	-67.6987	23895552	40650	      Looney										2MASS J05321743-6741556			14.27	05321739-6741558	17.73	16.62	15.66	SSTISAGEMA J053217.47-674155.5		11.6866	9.8744	8.3114		0.003801	0.0129	0.0307	SSTM1SAGE1 J053217.69-674154.9	2.7004	0.5962							J83.073657-67.699061	83.0737	-67.6991	3449	2041	9	1020	1073	-7.2			0												
																																		600	4531	        IRAS 05328-6827	    YSO1	83.161	-68.4229	12931328	3505	        Wood										2MASS J05323858-6825221	16.654	14.243	11.979	05323859-6825222	17.18	14.65	12.24	SSTISAGEMA J053238.60-682522.1	8.7955	7.703	6.8154	5.9154	0.08518	0.149	0.2161	0.2793	SSTM1SAGE1 J053238.52-682521.8	2.1446	0.9947	SSTM2SAGECC J053238.79-682524.0	-1.981	4822				J83.160851-68.422629	83.1609	-68.4226	2556	3581	1884	1133	778.7	-6.83			0												
																																		654	4614	        IRAS 05382-6936	    YSO1	84.4785	-69.5766	23886080	40650	      Looney										2MASS J05375480-6934354			15.65	05375480-6934354		18.49	15.89	SSTISAGEMA J053754.87-693435.6	11.897	10.4059	9.1755	7.9663	0.004895	0.01237	0.0246	0.0422	SSTM1SAGE1 J053754.80-693435.6	3.232	0.3654	SSTM2SAGECC J053755.19-693437.8	-1.062	2068				J84.477704-69.576819	84.4777	-69.5768	1589	1965	1122	1432	813.8	-5.65			0												
																																		681	4653		    YSO1	84.8718	-69.7886	23892480	40650	      Looney														05392930-6947193	16.99	16.45	14.84	SSTISAGE1A J053930.06-694720.5	11.654				0.006123				SSTM1SAGE1 J053929.45-694718.6	1.1199	2.556	SSTM2SAGECC J053930.12-694718.6	-4.09	33650				J84.872792-69.788586	84.8728	-69.7886	14800	13830	6715	3366		-7.71			0												
																																		685	4657		    YSO1	84.9043	-69.7602	23894016	40650	      Looney										2MASS J05393708-6945369		15.893	14.125	05393707-6945368	18.19	17.04	14.65	SSTISAGEMA J053937.08-694536.7	11.0561	9.6626	8.2337	7.1065	0.01062	0.02452	0.0585	0.0932	SSTM1SAGE1 J053937.03-694536.4	0.9345	3.032							J84.903929-69.759543	84.9039	-69.7595	14730	16010	22320	7357	3573	-8.57			0												
																																		691	4664		    YSO1	84.9215	-69.4881	27986176	50338	    Matsuura		22.193	21.204	20.17						2MASS J05394114-6929167		16.393	14.792	05394115-6929169	18.95	17.09	15.11	SSTISAGEMA J053941.14-692916.8	11.865	10.1782	9.0403	8.1247	0.005042	0.01525	0.0278	0.0365	SSTM1SAGE1 J053940.98-692916.0	3.7526	0.2262	SSTM2SAGECC J053941.43-692918.6	-0.9827	1923				 J84.921913-69.48777	84.9219	-69.4878	1659	1583	939.3	568.2	348.3				0												
																																		700	4695		    YSO1	84.9726	-71.1647	23891968	40650	      Looney														05395333-7109529	17.41	16.19	14.72	SSTISAGEMA J053953.41-710952.7		11.3213	9.9887	8.0814		0.005321	0.0116	0.038																		-8.29			0												
																																		701	4696		    YSO1	84.9819	-71.1669	23891968	40650	      Looney										2MASS J05395570-7110005	15.184	15.664	13.353	05395568-7110011	18.49	16.84	16.22										SSTM1SAGE1 J053955.55-711001.1	1.269	2.228							J84.981647-71.166397	84.9816	-71.1664	5733	7504	4541	2397	3101	-5.53			0												
																																		702	4697		    YSO1	84.9933	-71.1682	23891968	40650	      Looney										2MASS J05395827-7110053			13.887	05395849-7110048	17.85	16.71	14.61	SSTISAGEMA J053958.37-711005.3	10.8791	9.3909	8.229	7.1584	0.0125	0.03149	0.0588	0.0889	SSTM1SAGE1 J053958.29-711005.5	2.1388	1							 J84.99145-71.167702	84.9914	-71.1677	3359	4278				-5.46			0												
																																		429	4316	        IRAS 05195-6911	    YSO2	79.8012	-69.152	23884288	40650	      Looney										2MASS J05191229-6909068	16.096	14.452	12.861	05191230-6909070	16.53	15.27	13.41	SSTISAGEMA J051912.30-690907.3	9.7317	7.7556	6.1243	5.0041	0.03596	0.142	0.4083	0.6466																		-8.28			0												
																																		469	4365		    YSO2	80.5703	-68.0677	23892224	40650	      Looney										2MASS J05221696-6804036			15.503	05221692-6804038		17.75	15.97	SSTISAGEMA J052216.88-680403.7	13.0194	11.6527	10.1097	8.842	0.001741	0.003921	0.0104	0.0189	SSTM1SAGE1 J052216.99-680403.6	3.997	0.1806							J80.569859-68.067761	80.5699	-68.0678	1071	1140	499.6	217.9	613.1	-6.63			0												
																																		533	4446		    YSO2	81.6942	-68.8131	23884288	40650	      Looney	14.098	15.844	15.68	15.692										05264663-6848472	16.22	15.27	13.11	SSTISAGEMA J052646.57-684847.0	8.759	7.132	5.6121	4.4395	0.0881	0.2522	0.6544	1.0875																		-9.44			0												
																																		633	4587		    YSO2	83.9036	-69.204	10968064	3426	     Kastner										2MASS J05353690-6912140			15.262	05353692-6912141		17.7	15.26	SSTISAGEMA J053536.87-691214.0	11.3111	9.9298	8.6227	7.2847	0.008397	0.01917	0.0409	0.0791	SSTM1SAGE1 J053536.77-691215.1	3.139	0.3981							J83.901232-69.204288	83.9012	-69.2043	1318	2028	1230	1606	796.5	-5.36			0												
																																		633	4588		    YSO2	83.9036	-69.204	23887360	40650	      Looney										2MASS J05353690-6912140			15.262	05353692-6912141		17.7	15.26	SSTISAGEMA J053536.87-691214.0	11.3111	9.9298	8.6227	7.2847	0.008397	0.01917	0.0409	0.0791	SSTM1SAGE1 J053536.77-691215.1	3.139	0.3981							J83.901232-69.204288	83.9012	-69.2043	1318	2028	1230	1606	796.5	-4.75			0												
																																		653	4613		    YSO2	84.4597	-69.1853	12081152	63	       Houck										2MASS J05375027-6911071		14.217	11.448	05375030-6911070	17.67	14.24	11.44	SSTISAGEMA J053750.29-691107.0	7.9377	6.795	5.8708	4.958	0.1877	0.344	0.5157	0.6746	SSTM1SAGE1 J053750.09-691107.2	0.6879	3.805							J84.457414-69.185306	84.4574	-69.1853	3811		3497	4437	3427	-7.16			0												
																																		665	4627	             Dor IRS 78	    YSO2	84.6653	-69.094	23883520	40650	      Looney										2MASS J05383971-6905386	15.822	14.872	13.305	05383970-6905382			14	SSTISAGEMA J053839.68-690537.9	9.4608	8.053	6.9148	6.0083	0.04615	0.108	0.1972	0.2564																		-7.54			0												
																																		693	4668		    YSO2	84.9333	-69.6428	23884800	40650	      Looney										2MASS J05394412-6938340	14.173	14.035	12.902	05394382-6938337	16.21	15.94	14.21	SSTISAGEMA J053943.84-693833.7	9.5633	7.4684	5.8279	4.6893	0.042	0.185	0.5365	0.864																		-9.89			0												
																																		251	4072		    YSO3	73.5268	-66.7671	23881728	40650	      Looney	18.073	19.629	18.633	18.34										04540661-6646019	17.2	16.82	15.67	SSTISAGEMA J045406.59-664601.7		12.9548	10.512	8.8757		0.001182	0.0072	0.0183	SSTM1SAGE1 J045406.55-664601.4	2.2668	0.8888	SSTM2SAGECC J045406.84-664601.4	-1.872	4364				J73.526633-66.766753	73.5266	-66.7668	2207	2759	1786	1222	746.8	-6.32			0												
																																		264	4097	        IRAS 04555-6829	    YSO3	73.8614	-68.4245	23890688	40650	      Looney										2MASS J04552673-6825284	15.551	14.977	14.311	04552668-6825283	15.92	15.59	14.64	SSTISAGEMA J045526.71-682528.3		11.9274	9.5055	8.0463		0.003045	0.0181	0.0392	SSTM1SAGE1 J045526.72-682528.0	2.1771	0.9654	SSTM2SAGECC J045527.03-682524.8	-2.936	11620				 J73.861546-68.42392	73.8615	-68.4239	4388	4515	2080	2017	1003	-7			0												
																																		266	4099		    YSO3	73.9053	-66.573	23890176	40650	      Looney	19.925	20.006	19.391							2MASS J04553738-6634229	16.74	15.91	15.254	04553747-6634229	17.2	16.58	15.96	SSTISAGEMA J045537.41-663422.9		13.9326	11.1203	9.2358		0.0004803	0.0041	0.0131	SSTM1SAGE1 J045537.42-663422.5	4.0872	0.1662							J73.905031-66.572605	73.905	-66.5726	966.4	900.4	805.9		572.7	-5.58			0												
																																		268	4101		    YSO3	73.9167	-66.5734	23890176	40650	      Looney	18.979	19.28	18.956	18.168						2MASS J04554004-6634242	17.248	16.303	15.262	04554006-6634240	17.51	17.29	16.21	SSTISAGEMA J045540.03-663424.3			11.2416	9.6989			0.0037	0.0086	SSTM1SAGE1 J045540.00-663424.5	4.4951	0.1142							J73.915879-66.573049	73.9159	-66.5731	1143	1124	976.2	119	572.7	-6.16			0												
																																		269	4102		    YSO3	73.9233	-66.5761	23888640	40650	      Looney														04554162-6634343	19.47	18.79	17.24	SSTISAGEMA J045541.61-663434.1	14.2983	13.8018	11.6256	10.0464	0.0005361	0.0005418	0.0026	0.0062	SSTM1SAGE1 J045541.58-663433.9	5.087	0.0662							J73.923156-66.575718	73.9232	-66.5757	609.2	1041	976.2	119	572.7	-2.78			0												
																																		270	4103		    YSO3	73.9269	-66.5738	23888640	40650	      Looney	19.563	19.636	19.44	18.914						2MASS J04554246-6634259			15.789	04554245-6634255	19.49	17.84	15.84	SSTISAGEMA J045542.47-663425.8	13.3666	12.1786	11.0683	9.9589	0.001264	0.002416	0.0043	0.0067	SSTM1SAGE2 J045542.48-663425.4	5.7886	0.0347															-2.77			0												
																																		271	4104		    YSO3	73.9435	-66.4191	23888640	40650	      Looney										2MASS J04554646-6625089		16.876	15.907	04554641-6625090	18.09	17	16.34	SSTISAGEMA J045546.43-662508.8	14.0806	13.8032	11.5206	9.8763	0.0006551	0.0005411	0.0028	0.0073	SSTM1SAGE1 J045546.52-662507.9	5.3998	0.0496							J73.943327-66.418576	73.9433	-66.4186	346	953.4		194.1	359.8	-6.42			0												
																																		283	4119		    YSO3	74.2709	-66.71	23881728	40650	      Looney														04570509-6642356	17.51	16.57	15.81	SSTISAGEMA J045705.04-664235.7		12.1491	10.5605	8.8539		0.002482	0.0069	0.0187	SSTM1SAGE1 J045705.04-664235.9	3.3486	0.3282	SSTM2SAGECC J045705.40-664236.3	-1.016	1983				 J74.27058-66.709637	74.2706	-66.7096	1411	1507	852.8	507.2	245.4	-5			0												
																																		307	4146		    YSO3	75.0086	-66.503	23888640	40650	      Looney	17.104	17.553	17.37	17.087						2MASS J05000203-6630112	15.964	15.045	14.194	05000194-6630106	16.36	15.46	14.99	SSTISAGEMA J050002.03-663011.1		12.2552	10.9101			0.002252	0.005		SSTM1SAGE1 J050002.03-663011.3	4.9272	0.0767	SSTM2SAGECC J050002.06-663012.9	0.367	554.9	SSTM3SAGECC J050002.09-663010.2	-1.768	815.6	J75.007672-66.502766	75.0077	-66.5028	687.2	685.7	463.6	433.5	258.9	-4			0												
																																		343	4212		    YSO3	77.1447	-69.4236	23894272	40650	      Looney	15.087	15.653	15.341	15.422						2MASS J05083435-6925287	14.925	14.41	14.356	05083474-6925252	15.69	15.49	15.33	SSTISAGEMA J050834.72-692525.0	13.9778	14.0589			0.0007202	0.0004275			SSTM1SAGE1 J050834.74-692525.4	3.4426	0.301	SSTM2SAGECC J050835.27-692526.6	-1.895	4456				J77.146138-69.423658	77.1461	-69.4237	2431	2055	875	889.5		-5.58			0												
																																		346	4216	        IRAS 05094-6833	    YSO3	77.3104	-68.5047	23891456	40650	      Looney										2MASS J05091460-6830171	16.405	15.639		05091453-6830175	17.98	16.71	15.6	SSTISAGEMA J050914.49-683017.0			9.9561				0.012		SSTM1SAGE1 J050914.53-683016.6	1.7414	1.442	SSTM2SAGECC J050914.53-683017.1	-2.96	11880				J77.309302-68.504582	77.3093	-68.5046	5550	4067	1815	1799	1342	-7.17			0												
																																		347	4218	                  AL 94	    YSO3	77.4247	-71.4617	23886592	40650	      Looney	14.821	15.623	15.17							2MASS J05094191-7127418	14.954	14.678	14.002	05094198-7127419	15.44	15.3	14.93	SSTISAGEMA J050941.94-712741.9			10.2887				0.0088		SSTM1SAGE1 J050941.70-712742.1	3.0578	0.429	SSTM2SAGECC J050942.04-712744.3	-1.951	4691	SSTM3SAGECC J050942.04-712735.0	-3.757	5094	J77.423753-71.461699	77.4238	-71.4617	2484	2523	1114	846.4	383.7	-6.08			0												
																																		353	4224		    YSO3	77.4774	-68.8298	23893248	40650	      Looney	18.091	18.443	18.23	17.994										05095446-6849476		17.37	16.86	SSTISAGEMA J050954.58-684947.3		12.8616	10.3498	8.6755		0.001288	0.0083	0.022	SSTM1SAGE1 J050954.58-684947.5	3.6256	0.2543	SSTM2SAGECC J050954.90-684949.4	-1.113	2169				J77.476545-68.829842	77.4765	-68.8298	2305	2024	936.8	604.2		-5.27			0												
																																		378	4253		    YSO3	78.2491	-69.577	23891712	40650	      Looney														05125964-6934368	17.4	16.92	16.32	SSTISAGEMA J051259.61-693436.7		13.2023	10.5486	8.8727		0.0009411	0.0069	0.0183	SSTM1SAGE1 J051259.89-693437.0	4.466	0.1173	SSTM2SAGECC J051300.27-693438.0	-1.156	2256				J78.251117-69.576852	78.2511	-69.5769	1744	1786	656.3	830	367.4	-5.05			0												
																																		395	4272		    YSO3	78.4379	-69.5862	23887872	40650	      Looney										2MASS J05134503-6935106	16.681	15.985	15.145	05134501-6935105	16.79	16.35	15.9										SSTM1SAGE1 J051344.98-693510.2	2.8333	0.5275				SSTM3SAGECC J051343.11-693512.6	-5.396	23040	 J78.43881-69.586162	78.4388	-69.5862	3242	3179	3625	3001	1725	-7.33			0												
																																		410	4291		    YSO3	79.2803	-65.9925	23895296	40650	      Looney	17.372	18.346	16.598	16.581						2MASS J05170723-6559334	15.872	15.364	14.848	05170726-6559334	16.43	15.75	15.35	SSTISAGEMA J051707.23-655933.4		12.8113	10.2047			0.001349	0.0095		SSTM1SAGE1 J051707.25-655933.1	3.2378	0.3634	SSTM2SAGECC J051707.34-655933.7	-1.247	2454	SSTM3SAGECC J051704.85-655921.0	-3.086	2745	 J79.27888-65.992444	79.2789	-65.9924	1718	1346	573.8	404.6	239.4	-5.51			0												
																																		417	4298		    YSO3	79.4208	-66.7053	23889920	40650	      Looney	19.201	17.823	16.963	15.739						2MASS J05174100-6642195	15.907	15.31	14.78	05174110-6642196	16.78	16.51	15.73	SSTISAGEMA J051741.02-664219.7		12.681	9.9565			0.001521	0.012		SSTM1SAGE1 J051740.94-664218.9	2.3335	0.8358	SSTM2SAGECC J051740.84-664212.9	-2.744	9741	SSTM3SAGECC J051739.64-664204.5	-4.832	13700	J79.419819-66.704487	79.4198	-66.7045	2368	1855	1703	1426	880.5	-6.84			0												
																																		438	4331		    YSO3	80.0484	-68.6315	23892736	40650	      Looney	18.518	18.645	17.968	17.139						2MASS J05201164-6837535	16.185	15.6	15.021	05201168-6837537	16.51	16.02	15.69										SSTM1SAGE1 J052011.61-683753.8	3.9218	0.1936	SSTM2SAGECC J052011.85-683755.7	-1.779	4004	SSTM3SAGECC J052011.98-683749.7	-3.753	5073	J80.048763-68.632016	80.0488	-68.632	2812	2556	1107	522.7	311.5	-5.92			0												
																																		439	4332		    YSO3	80.05	-66.8774	23893760	40650	      Looney										2MASS J05201192-6652387	15.157	14.688	14.233	05201196-6652390	15.85	15.66	15.13										SSTM1SAGE1 J052012.04-665239.0	3.4757	0.2919	SSTM2SAGECC J052011.98-665241.4	-1.927	4592	SSTM3SAGECC J052014.42-665238.7	-5.125	17950	J80.048667-66.877042	80.0487	-66.877	2594	2605	1251			-6.57			0												
																																		444	4337	        IRAS 05208-6755	    YSO3	80.194	-67.8819	23893248	40650	      Looney	19.185	19.261	18.712	18.376						2MASS J05204658-6752550	16.898	16.145	15.449	05204678-6752556	17.72	17.47	16.94	SSTISAGEMA J052046.67-675255.3									SSTM1SAGE1 J052046.58-675255.0	3.7538	0.226	SSTM2SAGECC J052046.48-675257.0	-1.066	2076				J80.193439-67.882141	80.1934	-67.8821	1589	1687	612.4	543.1		-4.88			0												
																																		447	4340		    YSO3	80.3218	-69.9973	23885056	40650	      Looney										2MASS J05211729-6959501	16.448	15.315	15.306	05211733-6959500	18.59	17.04	16.12										SSTM1SAGE1 J052117.37-695948.9	3.8895	0.1994	SSTM2SAGECC J052117.94-695949.0	-2.023	5016				 J80.32286-69.997007	80.3229	-69.997	3419	3129	1517	467.4	520.5	-5.62			0												
																																		448	4341		    YSO3	80.3228	-68.0346	23888128	40650	      Looney										2MASS J05211747-6802040		16.924		05211744-6802042	18.87	18.16	16.79	SSTISAGEMA J052117.48-680204.1			11.3427				0.0033		SSTM1SAGE1 J052117.49-680204.7	5.4132	0.049	SSTM2SAGECC J052117.61-680206.0	-0.3849	1109	SSTM3SAGECC J052117.09-680154.7	-3.204	3060	 J80.32267-68.034825	80.3227	-68.0348	902.9	975	354.8	531.8	591.6	-4.81			0												
																																		449	4342		    YSO3	80.3396	-69.9838	23891712	40650	      Looney										2MASS J05212147-6959009	16.424	15.734	15.026	05212143-6959008	16.68	16.07	15.51	SSTISAGEMA J052121.49-695901.4									SSTM1SAGE1 J052121.33-695901.3	3.6926	0.2391	SSTM2SAGECC J052120.85-695902.8	-2.256	6216				J80.338412-69.983682	80.3384	-69.9837	1991	2167			588.2	-5.7			0												
